,price (CLP),rooms,size (m2),address
1656,450000,3.0,75.0,"Padre Alonso De Ovalle, Santiago, Chile, Bulnes, Santiago"
1657,360000,1.0,45.0,"José Miguel Carrera 300 - 600, Santiago, Chile, Ejército - Toesca, Santiago"
1658,300000,1.0,35.0,"San Francisco 603, 8330591 Santiago, Región Metropolitana, Chile, San Diego, Santiago"
1659,300000,1.0,40.0,"Padre Miguel De Olivares 1405, Santiago, Chile, Bulnes, Santiago"
1660,250000,1.0,30.0,"Raulí 596, Santiago, Chile, Santa Isabel, Santiago"
1661,260000,1.0,34.0,"Carmen 602, Santiago, Chile, Santa Isabel, Santiago"
1662,360000,2.0,58.0,"Carmen 418, Santiago, Chile, Santa Isabel, Santiago"
1663,350000,2.0,42.0,"Coquimbo 14, Santiago, Ñuñoa, Chile, Barrio Diez De Julio, Santiago"
1664,360000,1.0,30.0,"Santa Victoria 340, Santiago, Chile, Santa Isabel, Santiago"
1665,450000,1.0,61.0,"Santo Domingo 1200 - 1500, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1666,280000,1.0,26.0,"Santo Domingo, Centro Histórico De Santiago, Santiago"
1667,308000,1.0,30.0,"Avenida Portugal 564, Santiago, Chile, Santa Isabel, Santiago"
1668,280000,1.0,34.0,"San Martín 311, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1669,230000,1.0,25.0,"Merced 471, Centro Histórico De Santiago, Santiago"
1670,420000,3.0,55.0,"Santa Elena 1722, Bogotá - Sierra Bella, Santiago"
1671,370000,2.0,65.0,"Libertad 1439, Santiago, Chile, Parque Los Reyes, Santiago"
1672,480000,2.0,62.0,"Dieciocho 690, Santiago, Chile, Parque Almagro, Santiago"
1673,280000,1.0,1.0,"Arturo Prat 324, San Diego, Santiago"
1674,290000,1.0,30.0,"Manuel Antonio Tocornal 624, Santiago, Chile, Santa Isabel, Santiago"
1675,400000,2.0,50.0,"Merced 562, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1676,270000,1.0,25.0,"Avenida San Ignacio 1498, Santiago, Chile, Parque O'higgins, Santiago"
1677,350000,1.0,33.0,"San Francisco 335, San Diego, Santiago"
1678,450000,1.0,55.0,"Santo Domingo 1200 - 1500, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1679,450000,2.0,56.0,"Marcoleta Y San Isidro, Santa Isabel, Santiago"
1680,300000,1.0,32.0,"Tarapacá 1324, Bulnes, Santiago"
1681,260000,1.0,28.0,"San Martin 690, Centro Histórico De Santiago, Santiago"
1682,260000,1.0,25.0,"Av. Manuel Antonio Matta 52, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
1683,430000,2.0,50.0,"Lord Cochrane Yc 62438/eleuterio Ramirez, Bulnes, Santiago"
1684,380000,1.0,53.0,"Santo Domingo 1200 - 1500, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1685,220000,1.0,18.0,"General Gana 1063, Santiago, Chile, Franklin - Biobío, Santiago"
1686,280000,1.0,32.0,"Santiago, Santa Isabel"
1687,320000,2.0,38.0,"San Diego 1523, Parque O'higgins, Santiago"
1688,600000,2.0,45.0,"Arriendo Departamento En San Ignacio, Santiago, Parque Almagro, Santiago"
1689,370000,1.0,33.0,"Santa Elena 962, Santiago, Chile, Barrio Diez De Julio, Santiago"
1690,550000,3.0,73.0,"Rafael Sotomayor 1 - 300, Santiago, Chile, Barrio Yungay, Santiago"
1691,450000,2.0,50.0,"Lord Cochrane, Santiago, Chile, Parque O'higgins, Santiago"
1692,470000,2.0,50.0,"Diagonal Vicuña Mackenna  2001, Bogotá - Sierra Bella, Santiago"
1693,475000,2.0,68.0,"Metro Parque Almagro, Parque Almagro, Santiago"
1694,340000,1.0,30.0,"Manuel Antonio Tocornal 624, Santiago, Chile, Santa Isabel, Santiago"
1696,420000,2.0,44.0,"Diagonal Vicuña Mackenna 2004, Santiago, Ñuñoa, Chile, Bogotá - Sierra Bella, Santiago"
1697,320000,1.0,34.0,"Matucana / Chacabuco / Mapocho, Parque Los Reyes, Santiago"
1698,320000,1.0,40.0,"Nueva Compañía 1429, Santiago, Chile, Centro Histórico De Santiago, Santiago"
